sheet_name,source_file_name,header_row,row_number,nan,25a,25b,25f_vs_25b,24a,25f_vs_24a,nan_2,26b,25a_2,26b_vs_25f,nan_3,nan_4,20260101_000000,20260201_000000,20260301_000000,20260401_000000,20260501_000000,20260601_000000,20260701_000000,20260801_000000,20260901_000000,20261001_000000,20261101_000000,20261201_000000,existing_doors,new_doors,20260101_000000_2,20260201_000000_2,20260301_000000_2,20260401_000000_2,20260501_000000_2,20260601_000000_2,20260701_000000_2,20260801_000000_2,20260901_000000_2,20261001_000000_2,20261101_000000_2,20261201_000000_2,20260101_000000_3,20260201_000000_3,20260301_000000_3,20260401_000000_3,20260501_000000_3,20260601_000000_3,20260701_000000_3,20260801_000000_3,20260901_000000_3,20261001_000000_3,20261101_000000_3,20261201_000000_3,cluster,definition,customer_code,customer_name,region,sales_person,new_door_year,active,2025_cluster,2026_cluster,2025a,2026b,size_indicator,customer_growth_class,2024_ytd,2025_ytd,2025b_ytd,25_vs_24,25_vs_25b,2022,2023,2024,2025b,2025a_2,2026b_2,25_vs_24_2,25_vs_25b_2,26b_vs_25a,nan_5,nan_6,nan_7,nan_8,nan_9,nan_10,nan_11,2025f,customer_no,20220,20230,20240,20250,25_vs_23,25_vs_22,25_vs_22_cagr,25_vs_24_sales,25_vs_23_sales,25_vs_22_sales,25_vs_25b_sales,2025b_2,25_vs_23_2,25_vs_22_2,25_vs_22_cagr_2,25_vs_24_sales_2,25_vs_23_sales_2,25_vs_22_sales_2,25_vs_25b_sales_2,new_door_mmmyy,lost_door_year,lost_door_mmmyy,active_end_2021,active_end_2022,active_end_2023,active_2024,active_2025,growth,col_01,new_door_month,new_door_month_code,annual_total,20220101_000000,20220201_000000,20220301_000000,20220401_000000,20220501_000000,20220601_000000,20220701_000000,20220801_000000,20220901_000000,20221001_000000,20221101_000000,20221201_000000,20220101_000000_2,20220201_000000_2,20220301_000000_2,20220401_000000_2,20220501_000000_2,20220601_000000_2,20220701_000000_2,20220801_000000_2,20220901_000000_2,20221001_000000_2,20221101_000000_2,20221201_000000_2,20230101_000000,20230201_000000,20230301_000000,20230401_000000,20230501_000000,20230601_000000,20230701_000000,20230801_000000,20230901_000000,20231001_000000,20231101_000000,20231201_000000,20230101_000000_2,20230201_000000_2,20230301_000000_2,20230401_000000_2,20230501_000000_2,20230601_000000_2,20230701_000000_2,20230801_000000_2,20230901_000000_2,20231001_000000_2,20231101_000000_2,20231201_000000_2,20240101_000000,20240201_000000,20240301_000000,20240401_000000,20240501_000000,20240601_000000,20240701_000000,20240801_000000,20240901_000000,20241001_000000,20241101_000000,20241201_000000,20240101_000000_2,20240201_000000_2,20240301_000000_2,20240401_000000_2,20240501_000000_2,20240601_000000_2,20240701_000000_2,20240801_000000_2,20240901_000000_2,20241001_000000_2,20241101_000000_2,20241201_000000_2,20250101_000000,20250201_000000,20250301_000000,20250401_000000,20250501_000000,20250601_000000,20250701_000000,20250801_000000,20250901_000000,20251001_000000,20251101_000000,20251201_000000,20250101_000000_2,20250201_000000_2,20250301_000000_2,20250401_000000_2,20250501_000000_2,20250601_000000_2,20250701_000000_2,20250801_000000_2,20250901_000000_2,20251001_000000_2,20251101_000000_2,20251201_000000_2,salesperson,new_customer_year,new_customer_mmmyy,25b_vs_24a,yes,grow,extract_type,load_ts
Lost,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,2,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25025,"ARCH Amenity Group, Florida",Southeast,Lisa,,No,,Lost,0,0,,Lose,0,0,0,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
Lost,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,2,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25028,Jenny Y Yu; MD FACS PLLC,Northeast,Emily,2023,No,,Lost,0,0,,Lose,0,0,0,,,0,2978,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
Lost,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,2,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25033,Body Works Day Spa; Stewart Manor,Northeast,Emily,2023,No,,Lost,0,0,,Lose,0,0,0,,,0,5424.13,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
Lost,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,2,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25034,"Live Love Spa; Tustin, CA",Other,Melissa,2023,No,,Lost,0,0,,Lose,0,0,0,,,0,494,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
Lost,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,2,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25041,Agata Sokolowska; IL,Central,Emily,2023,No,,Lost,0,0,,Lose,0,0,0,,,0,575.16,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
Lost,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,2,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25057,Waldorf Astoria Spa Chicago,Central,Emily,2024,No,NKD24,Lost,0,0,,Lose,5494,0,10000,-1,-1,0,0,5494,10000,0,0,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
Lost,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,2,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Total Lost Doors,,,,,0,,,0,0,,,5494,0,10000,-1,-1,109625.79000000002,26655.120000000003,5494,10000,0,0,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
Performance data,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,West Coast Lifestyles Inc.; CA,West,Amy,2021,Yes,,,,,,,,,,-0.5214037092835992,-0.5086666666666666,5749.650000000001,7017.280000000001,1539.92,1500,,,-0.5214037092835992,-0.5086666666666666,,,,,,,,,737,25000,5749.650000000001,7017.280000000001,1539.92,737.0,-0.8949735510055178,-0.871818284591236,-0.40164831299972437,-802.9200000000001,-6280.280000000001,-5012.650000000001,-763,1500,-0.8949735510055178,-0.871818284591236,-0.40164831299972437,-802.9200000000001,-6280.280000000001,-5012.650000000001,-763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
Performance data,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,Four Seasons Hotel Philadelphia; PA,Northeast,Emily,2021,Yes,,,,,,,,,,-0.22696389220927515,-0.3490877499999999,32357.190000000002,24745.570000000003,33680.82,40000,,,-0.22696389220927515,-0.3490877499999999,,,,,,,,,26036.49,25001,32357.190000000002,24745.570000000003,33680.82,26036.49,0.05216772133355585,-0.19534143725088615,-0.05288457592275386,-7644.329999999998,1290.9199999999983,-6320.700000000001,-13963.509999999998,40000,0.05216772133355585,-0.19534143725088615,-0.05288457592275386,-7644.329999999998,1290.9199999999983,-6320.700000000001,-13963.509999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
Performance data,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,,,Porto Vita/Villa Grande Club; Fl,Southeast,Lisa,2021,Yes,,,,,,,,,,0.422616128393017,0.28503349999999994,16004.090000000002,7361.640000000001,18065.78,20000,,,0.422616128393017,0.28503349999999994,,,,,,,,,25700.67,25002,16004.090000000002,7361.640000000001,18065.78,25700.67,2.491160936965132,0.6058813715743909,0.12571477195797787,7634.889999999999,18339.03,9696.579999999996,5700.669999999998,20000,2.491160936965132,0.6058813715743909,0.12571477195797787,7634.889999999999,18339.03,9696.579999999996,5700.669999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
Performance data,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The resort at Longboat Key CLub; Florida,Southeast,Lisa,2021,No,,,,,,,,,,,,1917.25,0,0,0,,,,,,,,,,,,,0,25003,1917.25,0.0,0.0,0.0,,-1,-1,0,0,-1917.25,0,0,,-1,-1,0,0,-1917.25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
Performance data,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,,,Teton Mountain Lodge,West,Amy,2021,Yes,,,,,,,,,,-0.4496462579550742,-0.49929,5634,7158.0599999999995,10917.56,12000,,,-0.4496462579550742,-0.49929,,,,,,,,,6008.52,25004,5634.0,7158.0599999999995,10917.56,6008.52,-0.1605937921727394,0.066474973375932,0.01621983433874985,-4909.039999999999,-1149.539999999999,374.52000000000044,-5991.48,12000,-0.1605937921727394,0.066474973375932,0.01621983433874985,-4909.039999999999,-1149.539999999999,374.52000000000044,-5991.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
Performance data,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Stars Skincare Med Spa, Florida",Southeast,Lisa,2021,Yes,,,,,,,,,,,,1083,1129.5,0,0,,,,,,,,,,,,,0,25008,1083.0,1129.5,0.0,0.0,-1,-1,-1,0,-1129.5,-1083,0,0,-1,-1,-1,0,-1129.5,-1083,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
Performance data,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Glo Rejuvenation; Oregon,West,Amy,2022,No,,,,,,,,,,,,22959.840000000004,9876.65,0,0,,,,,,,,,,,,,0,25009,22959.840000000004,9876.65,0.0,0.0,-1,-1,-1,0,-9876.65,-22959.840000000004,0,0,-1,-1,-1,0,-9876.65,-22959.840000000004,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
Performance data,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,"Four Seasons Hotel, Fort Lauderdale; FL",Southeast,Lisa,2022,Yes,,,,,,,,,,-0.17960678719193468,-0.2531744,54627.810000000005,53276.36,45516.32,50000,,,-0.17960678719193468,-0.2531744,,,,,,,,,37341.28,25010,54627.810000000005,53276.36,45516.32,37341.28,-0.29910226599564993,-0.3164419368083766,-0.09072792681570774,-8175.040000000001,-15935.080000000002,-17286.530000000006,-12658.720000000001,50000,-0.29910226599564993,-0.3164419368083766,-0.09072792681570774,-8175.040000000001,-15935.080000000002,-17286.530000000006,-12658.720000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
Performance data,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,2,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D&G Global Inc.; Claire Gobler; CA,West,Amy,2022,No,,,,,,,,,,,,25189.2,524.2,0,0,,,,,,,,,,,,,0,25011,25189.2,524.2,0.0,0.0,-1,-1,-1,0,-524.2,-25189.2,0,0,-1,-1,-1,0,-524.2,-25189.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
Performance data,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,2,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A+,,,"Rosewood Sense Spa, CA",West,Amy,2022,Yes,,,,,,,,,,-0.49581277027478776,-0.5613639166666666,127800.66,127251.65999999997,104398.38,120000,,,-0.49581277027478776,-0.5613639166666666,,,,,,,,,52636.33000000001,25012,127800.66,127251.65999999997,104398.38,52636.33000000001,-0.5863603665366721,-0.5881372600110202,-0.19889742795686938,-51762.049999999996,-74615.32999999996,-75164.32999999999,-67363.66999999998,120000,-0.5863603665366721,-0.5881372600110202,-0.19889742795686938,-51762.049999999996,-74615.32999999996,-75164.32999999999,-67363.66999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
Performance data,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,2,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gurney ´s Inn Resort & Spa LLC; NY,Central,Emily,2022,No,,,,,,,,,,,,28353.3,0,0,0,,,,,,,,,,,,,0,25013,28353.3,0.0,0.0,0.0,,-1,-1,0,0,-28353.3,0,0,,-1,-1,0,0,-28353.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
Performance data,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,2,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,Gateway Canyon Resort & Spa; CO,West,Amy,2022,Yes,,,,,,,,,,-0.4208705636435899,-0.47544,9631.1,6958.4800000000005,2717.3199999999997,3000,,,-0.4208705636435899,-0.47544,,,,,,,,,1573.68,25015,9631.1,6958.4800000000005,2717.3199999999997,1573.68,-0.7738471620238903,-0.836604333876712,-0.3642152110150668,-1143.6399999999996,-5384.8,-8057.42,-1426.32,3000,-0.7738471620238903,-0.836604333876712,-0.3642152110150668,-1143.6399999999996,-5384.8,-8057.42,-1426.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
Performance data,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,2,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,,,"Williams Island POA, Inc.Florida",Southeast,Lisa,2022,Yes,,,,,,,,,,-0.7049474556316225,-0.718065,11106.15,7571.13,11466.5,12000,,,-0.7049474556316225,-0.718065,,,,,,,,,3383.2200000000003,25016,11106.15,7571.13,11466.5,3383.2200000000003,-0.5531420012600496,-0.695374184573412,-0.257080639573497,-8083.28,-4187.91,-7722.929999999999,-8616.779999999999,12000,-0.5531420012600496,-0.695374184573412,-0.257080639573497,-8083.28,-4187.91,-7722.929999999999,-8616.779999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
Performance data,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,2,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Iridescent LLC; Big-Bang; Miiami; Paula,Southeast,Lisa,2022,No,,,,,,,,,,,,8694,0,0,0,,,,,,,,,,,,,0,25018,8694.0,0.0,0.0,0.0,,-1,-1,0,0,-8694,0,0,,-1,-1,0,0,-8694,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
Performance data,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,2,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Banyan Cay Res.; W Palm Beach; Melissa,Southeast,Lisa,2022,No,,,,,,,,,,,,3203.8,0,0,0,,,,,,,,,,,,,0,25019,3203.8,0.0,0.0,0.0,,-1,-1,0,0,-3203.8,0,0,,-1,-1,0,0,-3203.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
Performance data,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,2,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Faena Hotel Miami Beach; FL,Southeast,Lisa,2022,No,,,,,,,,,,,,7514.3,0,0,0,,,,,,,,,,,,,0,25020,7514.3,0.0,0.0,0.0,,-1,-1,0,0,-7514.3,0,0,,-1,-1,0,0,-7514.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
Performance data,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,2,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TALISKER CLUB; Holly Arndt,Central,Amy,,No,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,0,25021,0.0,0.0,0.0,0.0,,,0,0,0,0,0,0,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
Performance data,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beating Hearts; Dallas; Lori Feste,Central,Amy,2022,No,,,,,,,,,,,,2997.3,0,0,0,,,,,,,,,,,,,0,25022,2997.3,0.0,0.0,0.0,,-1,-1,0,0,-2997.3,0,0,,-1,-1,0,0,-2997.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
Performance data,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,2,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HLP Hotels LLC DBA Lost Pines; Texas,Central,Amy,2022,No,,,,,,,,,,,,8796.8,6782.98,0,0,,,,,,,,,,,,,0,25023,8796.8,6782.98,0.0,0.0,-1,-1,-1,0,-6782.98,-8796.8,0,0,-1,-1,-1,0,-6782.98,-8796.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
Performance data,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mt. Bailey Holdings, LLC; Four Seasons Hotel Atlanta",Southeast,Lisa,2022,Yes,,,,,,,,,,,,7009.6,2544.2400000000002,0,0,,,,,,,,,,,,,0,25024,7009.6,2544.2400000000002,0.0,0.0,-1,-1,-1,0,-2544.2400000000002,-7009.6,0,0,-1,-1,-1,0,-2544.2400000000002,-7009.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
Performance data,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,2,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ARCH Amenity Group, Florida",Southeast,Lisa,,No,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,0,25025,0.0,0.0,0.0,0.0,,,0,0,0,0,0,0,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
Performance data,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,2,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,JW Marriott Miami Turnberry,Southeast,Lisa,2023,Yes,,,,,,,,,,0.20480657415303516,-0.22296000000000005,0,10735.11,3224.75,5000,,,0.20480657415303516,-0.22296000000000005,,,,,,,,,3885.2,25026,0.0,10735.11,3224.75,3885.2,-0.638084751809716,,,660.4499999999998,-6849.910000000001,3885.2,-1114.8000000000002,5000,-0.638084751809716,,,660.4499999999998,-6849.910000000001,3885.2,-1114.8000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
